source,target,type,weight
2361054253,797971200,Directed,1
2361054253,849339692,Directed,1
2361054253,106853150,Directed,1
2361054253,1524419966,Directed,1
2361054253,636429203,Directed,1
2361054253,80641348,Directed,1
2361054253,175334832,Directed,1
2361054253,14668733,Directed,1
2361054253,798600121,Directed,1
2361054253,443551180,Directed,1
2361054253,1339439076,Directed,1
2361054253,75919854,Directed,1
3055672302,195830419,Directed,1
3055672302,574221482,Directed,1
3055672302,755316620,Directed,1
3055672302,75919854,Directed,1
43502575,1031704176,Directed,1
43502575,621285612,Directed,1
43502575,344992558,Directed,1
856933489,67318883,Directed,1
856933489,630367566,Directed,1
856933489,4124637371,Directed,1
856933489,75919854,Directed,1
82717682,67318883,Directed,1
82717682,797971200,Directed,1
82717682,231187264,Directed,1
82717682,630367566,Directed,1
82717682,1524419966,Directed,1
82717682,75919854,Directed,1
794644813136195584,1031704176,Directed,1
794644813136195584,946886773,Directed,1
794644813136195584,797971200,Directed,1
794644813136195584,533536556,Directed,1
794644813136195584,344992558,Directed,1
794644813136195584,3248658911,Directed,1
794644813136195584,4124637371,Directed,1
794644813136195584,551174114,Directed,1
794644813136195584,75919854,Directed,1
448039926,401477209,Directed,1
448039926,67318883,Directed,1
448039926,592007767,Directed,1
448039926,106086098,Directed,1
448039926,475746939,Directed,1
448039926,797971200,Directed,1
448039926,106853150,Directed,1
448039926,2940722500,Directed,1
448039926,630367566,Directed,1
448039926,2163310968,Directed,1
448039926,1524419966,Directed,1
448039926,4124637371,Directed,1
448039926,75919854,Directed,1
448039926,501944828,Directed,1
226939842,288246284,Directed,1
226939842,32660008,Directed,1
226939842,106086098,Directed,1
226939842,411064560,Directed,1
226939842,2394728189,Directed,1
226939842,2723185474,Directed,1
226939842,1524419966,Directed,1
226939842,4124637371,Directed,1
226939842,3193917928,Directed,1
226939842,501944828,Directed,1
416201166,533536556,Directed,1
416201166,1524419966,Directed,1
416201166,1092215178,Directed,1
416201166,755316620,Directed,1
416201166,345944506,Directed,1
416201166,75919854,Directed,1
1401098815,195830419,Directed,1
1401098815,294753579,Directed,1
1401098815,568107376,Directed,1
1401098815,75919854,Directed,1
2679841786,831804464,Directed,1
2679841786,737056442,Directed,1
2679841786,106086098,Directed,1
2679841786,322233579,Directed,1
2679841786,2748923637,Directed,1
2679841786,533536556,Directed,1
2679841786,4124637371,Directed,1
2679841786,443551180,Directed,1
2679841786,75919854,Directed,1
2811544063,2740742208,Directed,1
2811544063,237300872,Directed,1
2811544063,106086098,Directed,1
2811544063,598187305,Directed,1
2811544063,630367566,Directed,1
2811544063,2545544532,Directed,1
2811544063,47148388,Directed,1
2811544063,4124637371,Directed,1
2811544063,75919854,Directed,1
1601158141,946886773,Directed,1
1601158141,797971200,Directed,1
1601158141,231187264,Directed,1
1601158141,630367566,Directed,1
1601158141,1524419966,Directed,1
1601158141,4124637371,Directed,1
1601158141,75919854,Directed,1
799681692353130500,946886773,Directed,1
799681692353130500,237300872,Directed,1
799681692353130500,737056442,Directed,1
799681692353130500,106086098,Directed,1
799681692353130500,290650341,Directed,1
799681692353130500,764021907171663872,Directed,1
799681692353130500,533536556,Directed,1
799681692353130500,2163310968,Directed,1
799681692353130500,75919854,Directed,1
358513546,3404645212,Directed,1
358513546,1524419966,Directed,1
358513546,551174114,Directed,1
358513546,75919854,Directed,1
897756162,592007767,Directed,1
897756162,203065438,Directed,1
897756162,237300872,Directed,1
897756162,106086098,Directed,1
897756162,621285612,Directed,1
897756162,181709561,Directed,1
897756162,344992558,Directed,1
897756162,3248658911,Directed,1
897756162,926535049,Directed,1
897756162,75919854,Directed,1
897756162,2289439224,Directed,1
1489074860,797971200,Directed,1
1489074860,231187264,Directed,1
1489074860,630367566,Directed,1
1489074860,1524419966,Directed,1
1493926916,231187264,Directed,1
1493926916,1524419966,Directed,1
1493926916,3193917928,Directed,1
790997126243385344,195830419,Directed,1
790997126243385344,3108464907,Directed,1
790997126243385344,1524419966,Directed,1
790997126243385344,75919854,Directed,1
172846089,946886773,Directed,1
172846089,290650341,Directed,1
172846089,322233579,Directed,1
172846089,3108464907,Directed,1
172846089,533536556,Directed,1
172846089,2163310968,Directed,1
172846089,926535049,Directed,1
172846089,900508574,Directed,1
172846089,4124637371,Directed,1
172846089,75919854,Directed,1
504378378,1031704176,Directed,1
504378378,237300872,Directed,1
504378378,106086098,Directed,1
504378378,344992558,Directed,1
504378378,227821453,Directed,1
504378378,4124637371,Directed,1
3479194636,237300872,Directed,1
3479194636,475746939,Directed,1
3479194636,1686757266,Directed,1
3421922319,2422623238,Directed,1
3421922319,401477209,Directed,1
3421922319,2747566647,Directed,1
3421922319,237300872,Directed,1
3421922319,625979067,Directed,1
3421922319,236918471,Directed,1
3421922319,764021907171663872,Directed,1
3421922319,2163310968,Directed,1
3421922319,4124637371,Directed,1
700593168,1536995378,Directed,1
700593168,106086098,Directed,1
700593168,797971200,Directed,1
700593168,1004909329,Directed,1
700593168,231187264,Directed,1
700593168,630367566,Directed,1
700593168,1524419966,Directed,1
700593168,4124637371,Directed,1
700593168,75919854,Directed,1
4301786129,697562296059588608,Directed,1
4301786129,2740742208,Directed,1
4301786129,626328552,Directed,1
4301786129,926535049,Directed,1
4301786129,1308602820,Directed,1
331914258,32660008,Directed,1
331914258,1524419966,Directed,1
331914258,3193917928,Directed,1
308493334,32660008,Directed,1
308493334,290650341,Directed,1
308493334,75919854,Directed,1
538999832,67318883,Directed,1
538999832,106086098,Directed,1
538999832,630367566,Directed,1
538999832,75919854,Directed,1
352637977,345310824,Directed,1
352637977,946886773,Directed,1
352637977,4249561767,Directed,1
352637977,106086098,Directed,1
352637977,322233579,Directed,1
352637977,2748923637,Directed,1
352637977,2566158898,Directed,1
352637977,2723185474,Directed,1
352637977,175334832,Directed,1
352637977,75919854,Directed,1
352637977,2690340858,Directed,1
3403947034,833776048487677956,Directed,1
3403947034,67318883,Directed,1
3403947034,625979067,Directed,1
145941531,32660008,Directed,1
145941531,551174114,Directed,1
145941531,75919854,Directed,1
1061696540,2748923637,Directed,1
1061696540,2717217147,Directed,1
1061696540,4124637371,Directed,1
1061696540,75919854,Directed,1
1061696540,2690340858,Directed,1
626703390,2422623238,Directed,1
626703390,288246284,Directed,1
626703390,592007767,Directed,1
626703390,237300872,Directed,1
626703390,625979067,Directed,1
626703390,106086098,Directed,1
626703390,621285612,Directed,1
626703390,181709561,Directed,1
626703390,344992558,Directed,1
626703390,3248658911,Directed,1
626703390,169122143,Directed,1
626703390,926535049,Directed,1
626703390,891177368,Directed,1
626703390,2289439224,Directed,1
921080864,32660008,Directed,1
921080864,452944514,Directed,1
921080864,106086098,Directed,1
921080864,233548506,Directed,1
921080864,532567918,Directed,1
921080864,1524419966,Directed,1
921080864,108036479,Directed,1
921080864,80641348,Directed,1
921080864,4124637371,Directed,1
921080864,75919854,Directed,1
311022768,1031704176,Directed,1
311022768,621285612,Directed,1
311022768,371736833,Directed,1
311022768,344992558,Directed,1
311022768,47148388,Directed,1
311022768,1686757266,Directed,1
311022768,75919854,Directed,1
811192358645760001,67318883,Directed,1
811192358645760001,946886773,Directed,1
811192358645760001,106086098,Directed,1
811192358645760001,4124637371,Directed,1
811192358645760001,75919854,Directed,1
152366397,797971200,Directed,1
152366397,4124637371,Directed,1
152366397,75919854,Directed,1
152577063,53332060,Directed,1
152577063,3248658911,Directed,1
152577063,169122143,Directed,1
1067853644,2422623238,Directed,1
1067853644,237300872,Directed,1
1067853644,1941673615,Directed,1
1067853644,195830419,Directed,1
1067853644,737056442,Directed,1
1067853644,246973630,Directed,1
1067853644,2297687756,Directed,1
1067853644,106086098,Directed,1
1067853644,621285612,Directed,1
1067853644,797971200,Directed,1
1067853644,1004909329,Directed,1
1067853644,774339360,Directed,1
1067853644,3248658911,Directed,1
1067853644,795078984,Directed,1
1067853644,169122143,Directed,1
1067853644,1524419966,Directed,1
1067853644,636429203,Directed,1
1067853644,903639980,Directed,1
1067853644,175334832,Directed,1
1067853644,4124637371,Directed,1
1067853644,798600121,Directed,1
1067853644,551174114,Directed,1
1067853644,75919854,Directed,1
1067853644,138098169,Directed,1
373300661,1031704176,Directed,1
373300661,452944514,Directed,1
373300661,106086098,Directed,1
373300661,621285612,Directed,1
373300661,371736833,Directed,1
373300661,344992558,Directed,1
373300661,75919854,Directed,1
816941575,32660008,Directed,1
816941575,1536995378,Directed,1
816941575,106086098,Directed,1
816941575,797971200,Directed,1
816941575,533536556,Directed,1
816941575,1524419966,Directed,1
816941575,1543913862,Directed,1
816941575,443551180,Directed,1
816941575,3193917928,Directed,1
219412917,2422623238,Directed,1
219412917,930518624,Directed,1
219412917,592007767,Directed,1
219412917,1031704176,Directed,1
219412917,946886773,Directed,1
219412917,1040695459,Directed,1
219412917,625979067,Directed,1
219412917,106086098,Directed,1
219412917,621285612,Directed,1
219412917,371736833,Directed,1
219412917,849339692,Directed,1
219412917,533536556,Directed,1
219412917,344992558,Directed,1
219412917,231187264,Directed,1
219412917,2940722500,Directed,1
219412917,626328552,Directed,1
219412917,175334832,Directed,1
219412917,4124637371,Directed,1
219412917,2289439224,Directed,1
410788018,32660008,Directed,1
410788018,946886773,Directed,1
410788018,335553215,Directed,1
410788018,106086098,Directed,1
410788018,532567918,Directed,1
410788018,1524419966,Directed,1
410788018,108036479,Directed,1
410788018,75919854,Directed,1
1052306478,32660008,Directed,1
1052306478,67318883,Directed,1
1052306478,2601258594,Directed,1
1052306478,625979067,Directed,1
1052306478,106086098,Directed,1
1052306478,797971200,Directed,1
1052306478,3108464907,Directed,1
1052306478,533536556,Directed,1
1052306478,630367566,Directed,1
1052306478,2545544532,Directed,1
1052306478,1524419966,Directed,1
1052306478,4124637371,Directed,1
1052306478,75919854,Directed,1
3158199343,288246284,Directed,1
3158199343,2601258594,Directed,1
3158199343,737056442,Directed,1
3158199343,106086098,Directed,1
3158199343,621285612,Directed,1
3158199343,371736833,Directed,1
3158199343,2289439224,Directed,1
485735472,32660008,Directed,1
485735472,237300872,Directed,1
485735472,4249561767,Directed,1
485735472,574221482,Directed,1
485735472,106086098,Directed,1
485735472,1524419966,Directed,1
485735472,3193917928,Directed,1
485735472,75919854,Directed,1
84829704,67318883,Directed,1
84829704,797971200,Directed,1
84829704,1524419966,Directed,1
206661587,401477209,Directed,1
206661587,32660008,Directed,1
206661587,2747566647,Directed,1
206661587,237300872,Directed,1
206661587,106086098,Directed,1
206661587,475746939,Directed,1
206661587,322233579,Directed,1
206661587,621285612,Directed,1
206661587,371736833,Directed,1
206661587,344992558,Directed,1
206661587,3248658911,Directed,1
206661587,2163310968,Directed,1
206661587,1092215178,Directed,1
206661587,227821453,Directed,1
206661587,80641348,Directed,1
206661587,175334832,Directed,1
206661587,4124637371,Directed,1
206661587,14668733,Directed,1
206661587,75919854,Directed,1
206661587,2289439224,Directed,1
153019444,67318883,Directed,1
153019444,2601258594,Directed,1
153019444,946886773,Directed,1
153019444,737056442,Directed,1
153019444,625979067,Directed,1
153019444,246973630,Directed,1
153019444,106086098,Directed,1
153019444,797971200,Directed,1
153019444,533536556,Directed,1
153019444,231187264,Directed,1
153019444,630367566,Directed,1
153019444,1524419966,Directed,1
153019444,4124637371,Directed,1
153019444,14668733,Directed,1
153019444,551174114,Directed,1
153019444,75919854,Directed,1
1868119094,195830419,Directed,1
1868119094,574221482,Directed,1
1868119094,755316620,Directed,1
1868119094,1308602820,Directed,1
309201975,32660008,Directed,1
309201975,3108464907,Directed,1
309201975,2163310968,Directed,1
309201975,551174114,Directed,1
309201975,75919854,Directed,1
241725729,195830419,Directed,1
241725729,344161473,Directed,1
241725729,227821453,Directed,1
414284639,2422623238,Directed,1
414284639,53332060,Directed,1
414284639,344161473,Directed,1
414284639,1686757266,Directed,1
414284639,345944506,Directed,1
2882657340,831804464,Directed,1
2882657340,701362882429263872,Directed,1
2882657340,621285612,Directed,1
2882657340,344992558,Directed,1
2882657340,3248658911,Directed,1
2882657340,350224188,Directed,1
2882657340,626328552,Directed,1
2882657340,2163310968,Directed,1
2882657340,636429203,Directed,1
2882657340,175334832,Directed,1
2882657340,4124637371,Directed,1
2882657340,345944506,Directed,1
2882657340,138098169,Directed,1
180420016,67318883,Directed,1
180420016,797971200,Directed,1
180420016,764021907171663872,Directed,1
180420016,231187264,Directed,1
180420016,75919854,Directed,1
1606712652,2740742208,Directed,1
1606712652,592007767,Directed,1
1606712652,106086098,Directed,1
1606712652,849339692,Directed,1
1606712652,1524419966,Directed,1
820685731450552322,461280342,Directed,1
820685731450552322,2422623238,Directed,1
820685731450552322,288246284,Directed,1
820685731450552322,930518624,Directed,1
820685731450552322,621285612,Directed,1
820685731450552322,849339692,Directed,1
820685731450552322,707938812916330496,Directed,1
820685731450552322,1686757266,Directed,1
745929542125129728,237300872,Directed,1
745929542125129728,2297687756,Directed,1
745929542125129728,621285612,Directed,1
745929542125129728,371736833,Directed,1
745929542125129728,344992558,Directed,1
745929542125129728,169122143,Directed,1
745929542125129728,227821453,Directed,1
745929542125129728,891177368,Directed,1
386018373,425096207,Directed,1
386018373,186600007,Directed,1
386018373,1363013874,Directed,1
386018373,986846172,Directed,1
386018373,443551180,Directed,1
386018373,501944828,Directed,1
2151418952,704783919930068994,Directed,1
2151418952,288246284,Directed,1
2151418952,67318883,Directed,1
2151418952,1031704176,Directed,1
2151418952,237300872,Directed,1
2151418952,621285612,Directed,1
2151418952,371736833,Directed,1
2151418952,764021907171663872,Directed,1
2151418952,2785386766,Directed,1
2151418952,106853150,Directed,1
2151418952,533536556,Directed,1
2151418952,344992558,Directed,1
2151418952,2163310968,Directed,1
2151418952,1543913862,Directed,1
2151418952,926535049,Directed,1
